timestamp_iso,unix_time,value
2025-10-03T10:40:23.330872,1759488023.330872,19.889592454183003
2025-10-03T10:40:23.412696,1759488023.412696,19.874346101642004
2025-10-03T10:40:23.494513,1759488023.494513,19.887997497653487
2025-10-03T10:40:23.576347,1759488023.576347,19.887054249829816
2025-10-03T10:40:23.658164,1759488023.658164,19.888940745477157
2025-10-03T10:40:23.739962,1759488023.739962,19.872442448377114
2025-10-03T10:40:23.821767,1759488023.821767,19.88926659983008
2025-10-03T10:40:23.903566,1759488023.903566,19.87973120708375
2025-10-03T10:40:23.985438,1759488023.985438,19.862581201277862
2025-10-03T10:40:24.067259,1759488024.067259,19.877193002730564
2025-10-03T10:40:24.149061,1759488024.149061,19.874654798377378
2025-10-03T10:40:24.230856,1759488024.230856,19.87911379801517
2025-10-03T10:40:24.312638,1759488024.312638,19.88005704583884
2025-10-03T10:40:24.394430,1759488024.394430,19.870212940759302
2025-10-03T10:40:24.476234,1759488024.476234,19.881326148015432
2025-10-03T10:40:24.558030,1759488024.558030,19.87592390055397
2025-10-03T10:40:24.639847,1759488024.639847,19.87592390055397
2025-10-03T10:40:24.721604,1759488024.721604,19.474802557760995
2025-10-03T10:40:24.803475,1759488024.803475,19.470686554495842
2025-10-03T10:40:24.885262,1759488024.885262,19.46434105921071
2025-10-03T10:40:24.967059,1759488024.967059,19.86894383858271
2025-10-03T10:40:25.048939,1759488025.048939,19.886728395476894
2025-10-03T10:40:25.130767,1759488025.130767,19.868926696562994
2025-10-03T10:40:25.212621,1759488025.212621,19.882269395839103
2025-10-03T10:40:25.294469,1759488025.294469,19.88165198677052
2025-10-03T10:40:25.376291,1759488025.376291,19.886076702368882
2025-10-03T10:40:25.458094,1759488025.458094,19.85433205272784
2025-10-03T10:40:25.539908,1759488025.539908,19.85210254511003
